year,unit,case,amount,url
2021,臺南市政府勞工局,110年度「提升移工查察暨諮詢服務品質」實施計畫,4158000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210304&fn=BDM-1-53342929.xml
2021,臺南市政府勞工局,110年度專業服務類失業者職業訓練,8716695,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210304&fn=BDM-1-53343156.xml
2020,臺南市政府勞工局,110年身心障礙者支持性就業服務案,8327150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293968.xml
2020,臺南市政府勞工局,110年度身心障礙者居家就業服務,1901000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293221.xml
2020,臺南市政府勞工局,110年度晴天亮麗人生─身心障礙者暨弱勢者多元行銷推廣案,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293165.xml
2020,臺南市政府勞工局,110年度臺南市身心障礙者人力銀行資料庫作業計畫,4800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293127.xml
2020,臺南市政府勞工局,關子嶺勞工育樂中心促參前置作業委託專業服務案,2768000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201118&fn=BDM-1-53243603.xml
2020,臺南市政府勞工局,移工相關法令政策與宣導－動畫製作與播放,1700000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200930&fn=BDM-1-53203618.xml
2020,臺南市政府勞工局,109年度短期就業方案諮詢及輔導,1300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200925&fn=BDM-1-53199672.xml
2020,臺南市政府勞工局,109年度專業服務類身心障礙者職業訓練,1340570,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200519&fn=BDM-1-53091536.xml
2020,臺南市政府勞工局,109年度專業服務類身心障礙者職業訓練,1362939,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200722&fn=BDM-1-53146819.xml
2020,臺南市政府勞工局,109年度電腦資訊類身心障礙者職業訓練,1409820,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200708&fn=BDM-1-53134556.xml
2020,臺南市政府勞工局,109年度辦理求職防騙暨就業隱私宣導計畫---第一期宣導計畫,1220000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200529&fn=BDM-1-53101390.xml
2020,臺南市政府勞工局,109年度手工藝類身心障礙者職業訓練,5236880,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200519&fn=BDM-1-53091555.xml
2020,臺南市政府勞工局,109年度餐飲類身心障礙者職業訓練,3054660,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077828.xml
2020,臺南市政府勞工局,109年度青少年職涯規劃研習營計畫,1041716,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077735.xml
2020,臺南市政府勞工局,109年度農業藝術類身心障礙者職業訓練,5096490,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200421&fn=BDM-1-53068862.xml
2020,臺南市政府勞工局,109年度專業設計類失業者職業訓練,8849953,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53046143.xml
2020,臺南市政府勞工局,109年度電腦資訊類失業者職業訓練,8367401,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53046279.xml
2020,臺南市政府勞工局,109年度餐飲服務類失業者職業訓練,6443760,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53046367.xml
2020,臺南市政府勞工局,109年度專業服務類失業者職業訓練,7323781,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53045878.xml
2020,臺南市政府勞工局,109年度現場徵才活動,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200309&fn=BDM-1-53033226.xml
2020,臺南市政府勞工局,109年度美容美髮類失業者職業訓練,6787270,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200309&fn=BDM-1-53033325.xml
2020,臺南市政府勞工局,109年度提升移工查察暨諮詢服務品質實施計畫,4300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200109&fn=BDM-1-52990037.xml
2019,臺南市政府勞工局,109年度身心障礙者職業輔導評量,3315286,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52977821.xml
2019,臺南市政府勞工局,109年度身心障礙者居家就業服務,1928308,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52977731.xml
2019,臺南市政府勞工局,109年度臺南市身心障礙者人力銀行資料庫作業計畫,4800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52973623.xml
2019,臺南市政府勞工局,109年度晴天亮麗人生─身心障礙者暨弱勢者多元行銷推廣,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52973450.xml
2019,臺南市政府勞工局,109年身心障礙者支持性就業服務案,8198723,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52974156.xml
2019,臺南市政府勞工局,108年度短期就業方案諮詢及輔導,1300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190927&fn=BDM-1-52881543.xml
2019,臺南市政府勞工局,外籍勞工相關法令政策與宣導－有線電視影片與動畫製播,2020000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190927&fn=BDM-1-52881574.xml
2019,臺南市政府勞工局,108年度專業服務類身心障礙者職業訓練,2518381,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734213.xml
2019,臺南市政府勞工局,108年度專業服務類身心障礙者職業訓練,1196060,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190530&fn=BDM-1-52784587.xml
2019,臺南市政府勞工局,108年度專業服務類身心障礙者職業訓練,1171460,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190919&fn=BDM-1-52875688.xml
2019,臺南市政府勞工局,「外籍勞工管理人員法令宣導暨觀摩會」,1096390,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190808&fn=BDM-1-52843606.xml
2019,臺南市政府勞工局,108年度辦理求職防騙暨就業隱私宣導計畫---第一期宣導計畫,1231482,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190627&fn=BDM-1-52807771.xml
2019,臺南市政府勞工局,108年度專業服務類失業者職業訓練,8561119,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190312&fn=BDM-1-52718972.xml
2019,臺南市政府勞工局,108年度電腦資訊類身心障礙者職業訓練,1202200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52773080.xml
2019,臺南市政府勞工局,108年度青少年職涯規劃研習營計畫,1096410,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190509&fn=BDM-1-52766639.xml
2019,臺南市政府勞工局,108年度餐飲服務類失業者職業訓練,6621277,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190426&fn=BDM-1-52756386.xml
2019,臺南市政府勞工局,108年度身心障礙者職業輔導評量,819805,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190425&fn=BDM-1-52755345.xml
2019,臺南市政府勞工局,108年度電腦資訊類失業者職業訓練,7778033,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190412&fn=BDM-1-52744079.xml
2019,臺南市政府勞工局,108年度手工藝類身心障礙者職業訓練,4636280,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734364.xml
2019,臺南市政府勞工局,108年度農業藝術類身心障礙者職業訓練,4417920,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734114.xml
2019,臺南市政府勞工局,108年度專業設計類失業者職業訓練,8660089,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734725.xml
2019,臺南市政府勞工局,108年度美容美髮類失業者職業訓練,9070074,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190311&fn=BDM-1-52718835.xml
2019,臺南市政府勞工局,108年度按摩類身心障礙者職業訓練,3516240,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190307&fn=BDM-1-52716563.xml
2019,臺南市政府勞工局,108年度現場徵才活動,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190305&fn=BDM-1-52713941.xml
